chr1	0	5000000	234956397	267074336
chr1	5000000	10000000	262321676	287699271
chr1	10000000	15000000	313713260	292660465
chr1	15000000	20000000	313292920	297831491
chr1	20000000	25000000	305523090	294390234
chr1	25000000	30000000	304331740	298616440
chr1	30000000	35000000	303669044	294991626
chr1	35000000	40000000	279070976	298295467
chr1	40000000	45000000	361130278	302539740
chr1	45000000	50000000	352971118	299087974
chr1	50000000	55000000	279441626	304350433
chr1	55000000	60000000	227358465	301382403
chr1	60000000	65000000	237304153	301083751
chr1	65000000	70000000	231956235	316937385
chr1	70000000	75000000	150876138	313256029
chr1	75000000	80000000	233546161	317813365
chr1	80000000	85000000	301493372	322162801
chr1	85000000	90000000	564670684	320039761
chr1	90000000	95000000	427183913	317253021
chr1	95000000	100000000	273572540	319640674
chr1	100000000	105000000	229039143	320284380
chr1	105000000	110000000	225642098	302578327
chr1	110000000	115000000	222699156	312813103
chr1	115000000	120000000	364533971	312784841
chr1	120000000	125000000	1131726759	879073778
chr1	125000000	130000000	136578947	119543589
chr1	130000000	135000000	0	0
chr1	135000000	140000000	0	0
chr1	140000000	145000000	460383377	402169231
chr1	145000000	150000000	340271677	316565018
chr1	150000000	155000000	319815826	300556678
chr1	155000000	160000000	320223492	303808291
chr1	160000000	165000000	332933831	311010518
chr1	165000000	170000000	334500554	317218574
chr1	170000000	175000000	364464418	325081948
chr1	175000000	180000000	357988804	303606633
chr1	180000000	185000000	355876969	319484566
chr1	185000000	190000000	362370794	315769289
chr1	190000000	195000000	361233598	316311907
chr1	195000000	200000000	358170493	313754891
chr1	200000000	205000000	329324281	302510107
chr1	205000000	210000000	281236536	304950596
chr1	210000000	215000000	287818779	311013643
chr1	215000000	220000000	296505201	305422804
chr1	220000000	225000000	284634714	306374701
chr1	225000000	230000000	282463658	302068191
chr1	230000000	235000000	289108858	305311207
chr1	235000000	240000000	289611098	312822725
chr1	240000000	245000000	284706372	299589632
chr1	245000000	248956422	222950492	242322650
