chr10	0	5000000	228390842	294188975
chr10	5000000	10000000	229281408	302273038
chr10	10000000	15000000	219937322	306289380
chr10	15000000	20000000	229500286	295611627
chr10	20000000	25000000	283761728	301242502
chr10	25000000	30000000	227649784	300552963
chr10	30000000	35000000	377188807	312977729
chr10	35000000	40000000	435522359	287522286
chr10	40000000	45000000	643715330	370261634
chr10	45000000	50000000	319595783	302504890
chr10	50000000	55000000	333303815	305164603
chr10	55000000	60000000	310077594	305002758
chr10	60000000	65000000	228467284	316463873
chr10	65000000	70000000	221889657	303146876
chr10	70000000	75000000	218417018	305898095
chr10	75000000	80000000	218895961	294681512
chr10	80000000	85000000	220017546	306376386
chr10	85000000	90000000	228468400	314267833
chr10	90000000	95000000	225467397	315294539
chr10	95000000	100000000	219059129	307554954
chr10	100000000	105000000	214224288	301297461
chr10	105000000	110000000	221112495	307095549
chr10	110000000	115000000	220054454	303397351
chr10	115000000	120000000	218593939	295563380
chr10	120000000	125000000	378106309	292404306
chr10	125000000	130000000	383787424	282599883
chr10	130000000	133797422	276584309	218094320
