chr11	0	5000000	200678660	273857525
chr11	5000000	10000000	217030439	310024670
chr11	10000000	15000000	225511841	307203378
chr11	15000000	20000000	223234708	302864714
chr11	20000000	25000000	222086688	309565357
chr11	25000000	30000000	224938390	310975538
chr11	30000000	35000000	223740031	308987485
chr11	35000000	40000000	219549767	305309675
chr11	40000000	45000000	220125547	303758784
chr11	45000000	50000000	218419039	297319833
chr11	50000000	55000000	336151229	312093368
chr11	55000000	60000000	431589816	305637700
chr11	60000000	65000000	458079102	297857535
chr11	65000000	70000000	455005381	286558850
chr11	70000000	75000000	229531863	290476707
chr11	75000000	80000000	214055886	300939934
chr11	80000000	85000000	219623181	311517001
chr11	85000000	90000000	223223726	313530558
chr11	90000000	95000000	221303956	308732872
chr11	95000000	100000000	226406510	309148526
chr11	100000000	105000000	222767307	307963249
chr11	105000000	110000000	219922187	312629567
chr11	110000000	115000000	215257698	305706436
chr11	115000000	120000000	208529552	312064314
chr11	120000000	125000000	217696697	321682465
chr11	125000000	130000000	217594674	317341448
chr11	130000000	135000000	207968713	298215169
chr11	135000000	135086622	2754899	4351184
