chr9	0	5000000	428936792	317856365
chr9	5000000	10000000	429843539	311112056
chr9	10000000	15000000	439140802	295332806
chr9	15000000	20000000	247954966	311186054
chr9	20000000	25000000	218881626	310226627
chr9	25000000	30000000	225411077	304874893
chr9	30000000	35000000	224795013	309338738
chr9	35000000	40000000	233372004	306099220
chr9	40000000	45000000	461440609	378293761
chr9	45000000	50000000	25549833	21420914
chr9	50000000	55000000	0	0
chr9	55000000	60000000	0	0
chr9	60000000	65000000	246403619	225541365
chr9	65000000	70000000	294189485	272450743
chr9	70000000	75000000	344527907	303197238
chr9	75000000	80000000	339835921	308187172
chr9	80000000	85000000	343115585	295468823
chr9	85000000	90000000	337524111	301362853
chr9	90000000	95000000	336873692	303144452
chr9	95000000	100000000	336117235	307772172
chr9	100000000	105000000	340764542	302720303
chr9	105000000	110000000	277034817	308612869
chr9	110000000	115000000	228711158	311690253
chr9	115000000	120000000	231242604	297647419
chr9	120000000	125000000	240412911	310445884
chr9	125000000	130000000	269732389	294442835
chr9	130000000	135000000	349030864	281231823
chr9	135000000	138394717	230869279	181567264
