chr8	0	5000000	209246199	274806318
chr8	5000000	10000000	231073527	293593212
chr8	10000000	15000000	223517129	300155811
chr8	15000000	20000000	223804918	307479746
chr8	20000000	25000000	214993714	295310295
chr8	25000000	30000000	218802919	299265723
chr8	30000000	35000000	220999507	296402454
chr8	35000000	40000000	220737711	291220800
chr8	40000000	45000000	241417431	330174045
chr8	45000000	50000000	209641926	309999026
chr8	50000000	55000000	209679138	303213136
chr8	55000000	60000000	315098307	316735088
chr8	60000000	65000000	331577865	313692277
chr8	65000000	70000000	307358960	314234028
chr8	70000000	75000000	292284573	311178189
chr8	75000000	80000000	286501795	321484466
chr8	80000000	85000000	285705879	314525602
chr8	85000000	90000000	321787627	346402875
chr8	90000000	95000000	286558200	311329082
chr8	95000000	100000000	284929237	315067417
chr8	100000000	105000000	372557922	319837200
chr8	105000000	110000000	402474930	313209341
chr8	110000000	115000000	473762885	310260120
chr8	115000000	120000000	529746506	317917426
chr8	120000000	125000000	596649032	304993125
chr8	125000000	130000000	716682018	313338645
chr8	130000000	135000000	670210181	296646940
chr8	135000000	140000000	627635352	293073631
chr8	140000000	145000000	576503865	280082863
chr8	145000000	145138636	8114443	4517925
